n,a,m,e,",",b,e,e,r,",",b,a,r
Terry Mack,Cascade IPA,Paper City Brewing Company
Amelia Christensen,Patriots Pilsner,Brewery at Martha's Vineyard
Ethan Figueroa,Boltwood Bock,New Century Brewing Company
Virginia Carr,Tall Tale Pale Ale,Cambridge Brewing
Laura Doyle,UFO Raspberry Hefeweizen,Paper City Brewing Company
Inez Castillo,Extra Stout,Watch City Brewing
Adelaide Obrien,Samuel Adams Noble Pils,Boston Beer Works
Nora Perkins,Olde Buzzard Lager,Paper City Brewing Company
Jeff Wade,Righteous Red,Mercury Brewing Company
Kenneth Colon,Samuel Adams Boston Ale,Element Brewing Company
Lee McDaniel,Wilmington Roggen Beer,Paper City Brewing Company
Ella Guzman,Samuel Adams Chocolate Bock,Watch City Brewing
Etta Haynes,IPA,Brewery at Martha's Vineyard
Charlie Bowman,Harpoon Winter Warmer,Cape Ann Brewing
Sally Curtis,Edison Light Beer,Boston Beer Works
Ollie Bowman,Ipswich Summer,Boston Beer Works
Maurice Soto,Samuel Adams Chocolate Bock,Mercury Brewing Company
Brandon Wallace,Samuel Adams Cream Stout,Commonwealth Brewing #1
Kevin Santos,Sam Adams Light,Boston Beer Company
Stephen Vargas,Ipswich Nut Brown,John Harvard's Brew House - Framingham
Harry Frazier,Longshot American Pale Ale,Brewery at Martha's Vineyard
Mario Miller,Ipswich Nut Brown,Mercury Brewing Company
Nannie Reeves,Ipswich Original Ale,Harpoon Brewery - Boston
Tommy Porter,Olde Buzzard Lager,Boston Beer Company
Virgie Cummings,Puffers Smoked Porter,Brewery at Martha's Vineyard
Edward Fuller,Wheaten Ale,Wachusetts Brewing Company
Myra Peterson,Samuel Adams White Ale,Commonwealth Brewing #1
Willie Higgins,Ipswich Winter,Brewery at Martha's Vineyard
Patrick Nguyen,Samuel Adams Boston Lager,Cape Ann Brewing
Lucile Harmon,Half in the Bagpipe,Mercury Brewing Company
Gabriel Burns,Kenmore K̦lsch,Boston Beer Company
Rebecca Cummings,Harpoon Brown Session Ale,Paper City Brewing Company
Joe Bowen,Extra Stout,John Harvard's Brew House - Harvard Square
Frances Perez,North Pleasant Pale Ale,New Century Brewing Company
Joe Jenkins,Charles River Porter,Element Brewing Company
Harry Stephens,Longshot Black Lager,Mercury Brewing Company
Eliza Harrison,Puffers Smoked Porter,New Century Brewing Company
James Wilson,Samuel Adams Imperial White,Element Brewing Company
Maude Atkins,Samuel Adams Imperial White,Mercury Brewing Company
Carrie Young,Sam Adams Light,Paper City Brewing Company
Earl Cain,Cascade IPA,John Harvard's Brew House - Harvard Square
Lily Washington,Olde #8 Anniversary Ale,Boston Beer Works
Timothy Jackson,North Pleasant Pale Ale,New Century Brewing Company
Albert Ford,Samuel Adams Coastal Wheat,Harpoon Brewery - Boston
Blake Miller,Samuel Adams Honey Porter,New Century Brewing Company
Travis Sherman,Ipswich Original Ale,Mercury Brewing Company
Linnie Stokes,Samuel Adams Hefeweizen,Watch City Brewing
Larry Grant,Heather Ale,Brewery at Martha's Vineyard
Lester Steele,Massatucky Brown,John Harvard's Brew House - Harvard Square
Max Nunez,Harpoon UFO Hefeweizen,Watch City Brewing
Celia Underwood,Samuel Adams Chocolate Bock,Buzzards Bay Brewing Inc.
Albert Powell,Golden Ale,Boston Beer Company
Jim Gray,Wachusetts IPA,John Harvard's Brew House - Framingham
Ray George,IPA,Cape Ann Brewing
Effie Owen,Famous Porter,Wachusetts Brewing Company
Lura Poole,Samuel Adams Boston Ale,Paper City Brewing Company
Augusta Pope,Ipswich Harvest,John Harvard's Brew House - Framingham
Victoria Lowe,Samuel Adams White Ale,Commonwealth Brewing #1
Emily Hayes,Wheaten Ale,John Harvard's Brew House - Harvard Square
Ray Malone,Golden Ale,Mercury Brewing Company
Antonio Shelton,Samuel Adams Spring Ale,Element Brewing Company
Daisy Evans,Samuel Adams Honey Porter,Brewery at Martha's Vineyard
Joel Warren,Samuel Adams Spring Ale,Watch City Brewing
Helen Lawson,Sam Adams Light,Commonwealth Brewing #1
Isabella Clarke,Ipswich Porter,Harpoon Brewery - Boston
Ian Dixon,Samuel Adams Triplebock 1994,Boston Beer Company
Lora Fowler,Ipswich Harvest,John Harvard's Brew House - Harvard Square
Willie Gutierrez,Regatta Golden,Wachusetts Brewing Company
Olivia Montgomery,Charles River Porter,Buzzards Bay Brewing Inc.
Floyd Harmon,Ipswich Harvest,Buzzards Bay Brewing Inc.
Wayne Craig,Massatucky Brown,Cambridge Brewing
Ralph Rodriquez,Ipswich Harvest,Element Brewing Company
Troy Estrada,Kenmore K̦lsch,Commonwealth Brewing #1
Sarah Fuller,Lewmeister Oktoberfest,New Century Brewing Company
Keith Weber,Ipswich Dark Ale,Commonwealth Brewing #1
Charlotte Bailey,Samuel Adams Boston Lager,Wachusetts Brewing Company
Ellen Zimmerman,Samuel Adams White Ale,Harpoon Brewery - Boston
Agnes Cross,1084 Barleywine,Wachusetts Brewing Company
Clarence Stokes,Samuel Adams Imperial Stout,Commonwealth Brewing #1
Patrick Blair,Hops Explosion IPA,New Century Brewing Company
Ian Williams,Samuel Adams Boston Lager,Paper City Brewing Company
Clara Chapman,Samuel Adams Noble Pils,Wachusetts Brewing Company
Max Hines,Tall Tale Pale Ale,Commonwealth Brewing #1
Jeffrey Rios,Samuel Adams Scotch Ale,Watch City Brewing
Ronald Harvey,Samuel Adams Spring Ale,Commonwealth Brewing #1
Ella Delgado,Samuel Adams Imperial Stout,Watch City Brewing
Francisco Hunt,Righteous Red,Brewery at Martha's Vineyard
Elva Houston,Olde #8 Anniversary Ale,Element Brewing Company
Effie Bradley,Hercules Stong Ale,Element Brewing Company
Roxie McKenzie,Amber Ale,Mercury Brewing Company
Roy Chapman,Samuel Adams Black Lager,New Century Brewing Company
Brandon Kennedy,Wachusetts IPA,Wachusetts Brewing Company
Oscar Romero,Samuel Adams Blackberry Witbier,John Harvard's Brew House - Framingham
Marvin Shaw,Olde Buzzard Lager,Paper City Brewing Company
Nicholas Chambers,Samuel Adams Noble Pils,Cape Ann Brewing
Laura Hudson,Bankers Gold,John Harvard's Brew House - Harvard Square
Mina Higgins,Samuel Adams OctoberFest,Element Brewing Company
Sue Hale,Samuel Adams Scotch Ale,Watch City Brewing
Miguel Potter,Buckeye Oatmeal Stout,John Harvard's Brew House - Harvard Square
Edna Ellis,Samuel Adams Chocolate Bock,Element Brewing Company
Christopher Parks,North Pleasant Pale Ale,Commonwealth Brewing #1
Logan Henry,Samuel Adams Summer Ale,Buzzards Bay Brewing Inc.
Sean Warner,Longshot Hazelnut Brown,Boston Beer Works
Marguerite Yates,North Pleasant Pale Ale,Wachusetts Brewing Company
Lucinda Lamb,Righteous Red,Boston Beer Works
Martin Norman,Samuel Adams Golden Pilsner,Boston Beer Company
Eva Wilkerson,Special Old Ale,Wachusetts Brewing Company
Craig Curry,Green Monsta Ale,Watch City Brewing
Sallie Smith,Samuel Adams Cream Stout,New Century Brewing Company
Gene Briggs,Samuel Adams Pale Ale,Harpoon Brewery - Boston
Isaiah Klein,Workingman's Wheat,Watch City Brewing
David Simmons,Samuel Adams White Ale,Buzzards Bay Brewing Inc.
Ronnie Bishop,Boston Red,Harpoon Brewery - Boston
Lou Wilkins,Classic Stout,Cape Ann Brewing
Cole Reid,Fenway American Pale Ale,Boston Beer Company
Nathaniel Wolfe,Half in the Bagpipe,Boston Beer Works
Lois Newton,Olde #8 Anniversary Ale,John Harvard's Brew House - Framingham
Marian Hale,Hard Core Crisp Apple Cider,Boston Beer Company
Nathan Benson,Graduation Ale,Cape Ann Brewing
Jeff Patton,Charles River Porter,Harpoon Brewery - Boston
Cameron Shelton,Cascade IPA,Watch City Brewing
Leo Stone,Bankers Gold,Brewery at Martha's Vineyard
Roy Sanchez,Ipswich Porter,Boston Beer Company
Dora Gross,Graduation Ale,Cape Ann Brewing
Margaret Norton,Fenway American Pale Ale,Brewery at Martha's Vineyard
Carolyn Luna,Samuel Adams Imperial Stout,New Century Brewing Company
Alejandro Cox,Samuel Adams White Ale,Brewery at Martha's Vineyard
Jackson Graves,Longshot Hazelnut Brown,New Century Brewing Company
Harriett Jones,Samuel Adams Chocolate Bock,Buzzards Bay Brewing Inc.
Franklin Taylor,1084 Barleywine,Commonwealth Brewing #1
Dora Garner,Ipswich Original Ale,Buzzards Bay Brewing Inc.
Philip Becker,Framingham Maibock,Boston Beer Works
Jean Malone,Charles River Porter,Brewery at Martha's Vineyard
Don Vega,Cambridge Amber,Commonwealth Brewing #1
Glen Hansen,Samuel Adams Triplebock 1994,Cape Ann Brewing
Luis Pearson,Regatta Golden,John Harvard's Brew House - Framingham
Benjamin Waters,Samuel Adams OctoberFest,New Century Brewing Company
Ronnie Boyd,Boltwood Bock,John Harvard's Brew House - Harvard Square
Trevor Pena,Samuel Adams Boston Ale,Commonwealth Brewing #1
Tyler Obrien,Ipswich IPA,Harpoon Brewery - Boston
Hattie Rose,Boltwood Bock,Cambridge Brewing
Adele Martinez,Samuel Adams Brown Ale,Harpoon Brewery - Boston
Abbie McGuire,Boston Red,Commonwealth Brewing #1
Blanche Miller,Harpoon Brown Session Ale,Cape Ann Brewing
Tommy Richards,Samuel Adams OctoberFest,Mercury Brewing Company
Jeffery Cunningham,Workingman's Wheat,Cambridge Brewing
Wayne Brewer,Amber Ale,Boston Beer Works
Lottie Paul,Tall Tale Pale Ale,Harpoon Brewery - Boston
Tom Rhodes,Ipswich Oatmeal Stout,Cambridge Brewing
Adele Rodriquez,Buckeye Oatmeal Stout,John Harvard's Brew House - Harvard Square
Hannah Robertson,Harpoon Leviathan,Watch City Brewing
Thomas Walters,Samuel Adams Coastal Wheat,Buzzards Bay Brewing Inc.
Lula Richards,UFO Raspberry Hefeweizen,Commonwealth Brewing #1
Jeremiah Rhodes,Samuel Adams Holiday Porter,Watch City Brewing
Jerome Frazier,Bankers Gold,John Harvard's Brew House - Framingham
Olga Hudson,Harpoon Ale,Wachusetts Brewing Company
Vernon Blake,Honey Pilsner,Cambridge Brewing
Paul Brady,Harpoon Brown Session Ale,Commonwealth Brewing #1
Jason Garrett,Massatucky Brown,Watch City Brewing
Sean Guerrero,Special Old Ale,Cambridge Brewing
Iva White,Harpoon Brown Session Ale,Mercury Brewing Company
Devin Sparks,Samuel Adams Imperial White,Watch City Brewing
Paul Gutierrez,Glacier Harvest '09 Wet Hop (100 Barrel Series #28),Cambridge Brewing
Madge Flowers,Longshot Black Lager,Cambridge Brewing
Mike Webster,Samuel Adams Golden Pilsner,Element Brewing Company
Steve Fields,Samuel Adams Pale Ale,Paper City Brewing Company
Lora Craig,Holyoke Dam Ale,Element Brewing Company
Mollie Simmons,Sam Adams Light,Boston Beer Company
Leila Nichols,Harpoon Leviathan,Watch City Brewing
Eula Alvarez,Glacier Harvest '09 Wet Hop (100 Barrel Series #28),Watch City Brewing
Adrian Berry,North Pleasant Pale Ale,Boston Beer Company
Gordon Delgado,Framingham Maibock,Paper City Brewing Company
Lewis Fowler,North Pleasant Pale Ale,Boston Beer Works
Gilbert Alexander,Wachusetts IPA,John Harvard's Brew House - Harvard Square
Myra Morales,UFO Raspberry Hefeweizen,Paper City Brewing Company
Stella Brewer,Glacier Harvest '09 Wet Hop (100 Barrel Series #28),Wachusetts Brewing Company
Landon Hanson,Ipswich Original Ale,Brewery at Martha's Vineyard
Louis Rodriquez,Samuel Adams Noble Pils,John Harvard's Brew House - Framingham
Leo Mills,Samuel Adams Cream Stout,Wachusetts Brewing Company
Catherine Washington,Dark Element,Element Brewing Company
James Rios,Harpoon Munich Dark,Paper City Brewing Company
Bessie Gray,Samuel Adams Scotch Ale,Harpoon Brewery - Boston
Dorothy Walsh,Samuel Adams Triplebock 1995,Cambridge Brewing
Leila King,Sam Adams Light,Wachusetts Brewing Company
Rachel Matthews,Samuel Adams Golden Pilsner,Boston Beer Company
Jessie Diaz,Harpoon Ale,Wachusetts Brewing Company
Lenora Gross,Samuel Adams Cherry Wheat,Cambridge Brewing
Elva Peterson,Ipswich Winter,Commonwealth Brewing #1
Josephine Fleming,IPA,Wachusetts Brewing Company
Elizabeth Cooper,Samuel Adams Utopias MMIV,Element Brewing Company
Eula Matthews,Boltwood Bock,Boston Beer Works
Willie Hammond,Harpoon UFO Hefeweizen,John Harvard's Brew House - Framingham
Lilly Newman,Half in the Bagpipe,Paper City Brewing Company
Nelle Armstrong,Samuel Adams Noble Pils,Harpoon Brewery - Boston
Henrietta Bennett,Massatucky Brown,Boston Beer Company
Kyle Mills,Samuel Adams Triplebock 1994,Element Brewing Company
Miguel Henry,Harpoon Winter Warmer,Boston Beer Company
Pearl Benson,Famous Porter,Watch City Brewing
Cameron Powers,Green Monsta Ale,Element Brewing Company
Leah Flores,Classic Stout,John Harvard's Brew House - Harvard Square
Rose Allen,Workingman's Wheat,Cambridge Brewing
Alta Campbell,Samuel Adams Boston Lager,John Harvard's Brew House - Framingham
Alice Mann,Samuel Adams Scotch Ale,Brewery at Martha's Vineyard
Tyler Lamb,Samuel Adams Brown Ale,Mercury Brewing Company
Addie Weber,Puffers Smoked Porter,Mercury Brewing Company
Sallie Blair,Samuel Adams Utopias MMIV,Boston Beer Works
Nelle Pratt,Samuel Adams OctoberFest,New Century Brewing Company
Beulah Castillo,Cascade IPA,Cambridge Brewing
Vera Phelps,Ipswich Nut Brown,Boston Beer Works
Mario Pittman,Samuel Adams Golden Pilsner,Cambridge Brewing
Aaron Christensen,Harpoon Winter Warmer,Cape Ann Brewing
Jordan Hansen,Hard Core Crisp Apple Cider,Boston Beer Company
Lottie Young,Puffers Smoked Porter,Mercury Brewing Company
Lloyd Thompson,Holyoke Dam Ale,Brewery at Martha's Vineyard
Dale Phelps,Samuel Adams Cherry Wheat,Boston Beer Company
Jerome Gonzales,Samuel Adams Summer Ale,Cambridge Brewing
Teresa Austin,Framingham Maibock,Mercury Brewing Company
David Warner,Harpoon Celtic Ale,Paper City Brewing Company
Daisy Goodman,Graduation Ale,Brewery at Martha's Vineyard
Viola Neal,Samuel Adams Old Fezziwig Ale,Boston Beer Works
Amelia Murray,Samuel Adams Chocolate Bock,Paper City Brewing Company
Ada Fowler,Workingman's Wheat,Cambridge Brewing
Myrtle Mann,Glacier Harvest '09 Wet Hop (100 Barrel Series #28),Cambridge Brewing
Micheal Jackson,Samuel Adams White Ale,Paper City Brewing Company
Gavin Hawkins,Samuel Adams Cherry Wheat,John Harvard's Brew House - Harvard Square
Bruce Adkins,Special Old Ale,Brewery at Martha's Vineyard
Florence Poole,Classic Stout,Brewery at Martha's Vineyard
Beatrice McGee,Samuel Adams Spring Ale,Brewery at Martha's Vineyard
Bernice Vega,Tall Tale Pale Ale,Boston Beer Works
Nathan Franklin,Ipswich Winter,Cape Ann Brewing
Calvin Bowers,Heather Ale,Boston Beer Company
Roy Mathis,Special Old Ale,John Harvard's Brew House - Framingham
Nicholas Higgins,UFO Raspberry Hefeweizen,Paper City Brewing Company
Hannah Ford,Harpoon Celtic Ale,Buzzards Bay Brewing Inc.
Floyd Aguilar,Samuel Adams Boston Lager,John Harvard's Brew House - Harvard Square
Zachary Daniels,Samuel Adams Golden Pilsner,Boston Beer Company
Chad Daniels,Samuel Adams Double Bock,John Harvard's Brew House - Framingham
Phoebe Castillo,Amber Ale,Element Brewing Company
Mildred Collier,Harpoon Winter Warmer,John Harvard's Brew House - Framingham
Verna Graham,Golden Ale,Boston Beer Company
Douglas Hammond,Samuel Adams Black Lager,New Century Brewing Company
Roxie Bowen,Charles River Porter,Boston Beer Works
Juan Maxwell,IPA,Brewery at Martha's Vineyard
Marion McCormick,Kenmore K̦lsch,Boston Beer Company
Philip Walker,Harpoon Ale,Buzzards Bay Brewing Inc.
Alice Graves,Samuel Adams Cherry Wheat,Harpoon Brewery - Boston
Benjamin Armstrong,Tall Tale Pale Ale,Cape Ann Brewing
Blanche Benson,Samuel Adams Chocolate Bock,Buzzards Bay Brewing Inc.
Chester Adkins,Buckeye Oatmeal Stout,New Century Brewing Company
Harry Bailey,Massatucky Brown,Boston Beer Works
Adele Hart,Samuel Adams Boston Lager,John Harvard's Brew House - Harvard Square
Florence Buchanan,Samuel Adams Triplebock 1994,Watch City Brewing
Angel Haynes,Samuel Adams Hefeweizen,New Century Brewing Company
Sophia Adkins,Samuel Adams Noble Pils,Element Brewing Company
Eddie Norris,Longshot American Pale Ale,New Century Brewing Company
Alvin Pratt,Raspberry Brown Ale,Boston Beer Works
Eugene Stevens,Ipswich Summer,Buzzards Bay Brewing Inc.
Mario Snyder,Samuel Adams Pale Ale,Harpoon Brewery - Boston
Floyd Briggs,Ipswich Dark Ale,New Century Brewing Company
Miguel Holt,Edison Light Beer,Watch City Brewing
Myra Burgess,Samuel Adams Summer Ale,Cambridge Brewing
Jessie Jacobs,1084 Barleywine,New Century Brewing Company
Manuel Guzman,Samuel Adams Utopias MMIV,Watch City Brewing
Milton Henderson,Buckeye Oatmeal Stout,Boston Beer Works
Jim Palmer,Samuel Adams Imperial White,Harpoon Brewery - Boston
Francis Anderson,Boltwood Bock,Brewery at Martha's Vineyard
Mable Reyes,Samuel Adams Double Bock,Buzzards Bay Brewing Inc.
Hester Lowe,Wheaten Ale,Element Brewing Company
Louis Harper,Samuel Adams Noble Pils,Mercury Brewing Company
Clarence Cortez,Glacier Harvest '09 Wet Hop (100 Barrel Series #28),Boston Beer Company
Tony Kelly,Ipswich Original Ale,Cambridge Brewing
Hannah Brooks,Raspberry Brown Ale,John Harvard's Brew House - Framingham
Emma Mitchell,Ipswich Harvest,John Harvard's Brew House - Framingham
Cordelia Jimenez,Two Sisters Imperial Stout,Boston Beer Company
Alex Hampton,Green Monsta Ale,Element Brewing Company
Andrew Lewis,Samuel Adams Black Lager,Cambridge Brewing
Minerva Becker,Amber Ale,Element Brewing Company
Bobby Carpenter,Boltwood Bock,Commonwealth Brewing #1
Katharine Mullins,Samuel Adams Blackberry Witbier,John Harvard's Brew House - Framingham
Lena Gibson,Samuel Adams Hallertau Imperial Pilsner,Mercury Brewing Company
Bryan Hammond,Ipswich Nut Brown,Cambridge Brewing
Josie Steele,Green Monsta Ale,New Century Brewing Company
Teresa Miles,Hops Explosion IPA,Cambridge Brewing
Warren Guerrero,Ipswich Porter,Boston Beer Works
Mattie Collins,Samuel Adams Hallertau Imperial Pilsner,Cambridge Brewing
Jimmy Payne,Kenmore K̦lsch,Buzzards Bay Brewing Inc.
Dominic Bowman,Two Sisters Imperial Stout,Brewery at Martha's Vineyard
Fannie Casey,Graduation Ale,New Century Brewing Company
Sallie Harris,1084 Barleywine,Mercury Brewing Company
Ora Porter,Hops Explosion IPA,Wachusetts Brewing Company
Marian Morgan,Glacier Harvest '09 Wet Hop (100 Barrel Series #28),Element Brewing Company
Micheal Bridges,Samuel Adams Hefeweizen,Mercury Brewing Company
Jessie Sherman,Samuel Adams Boston Ale,Cambridge Brewing
Jeffrey McGuire,Cambridge Amber,Paper City Brewing Company
Samuel Thomas,Regatta Golden,Element Brewing Company
Aaron Rios,Cambridge Amber,Wachusetts Brewing Company
Anthony Kim,Harpoon Winter Warmer,Element Brewing Company
Marvin Lane,Samuel Adams Honey Porter,Commonwealth Brewing #1
Adelaide Andrews,Samuel Adams Scotch Ale,Boston Beer Works
Ernest Houston,Samuel Adams Holiday Porter,New Century Brewing Company
Sue Alvarez,Samuel Adams Double Bock,Cambridge Brewing
Cole Dixon,Holyoke Dam Ale,Commonwealth Brewing #1
Ann Nichols,Olde Buzzard Lager,John Harvard's Brew House - Harvard Square
Mamie George,Wheaten Ale,John Harvard's Brew House - Harvard Square
Lewis Kelley,Classic Stout,Buzzards Bay Brewing Inc.
Mae Gomez,Samuel Adams Boston Lager,Watch City Brewing
Myra Miles,North Pleasant Pale Ale,Commonwealth Brewing #1
Terry Guerrero,Ipswich Harvest,Buzzards Bay Brewing Inc.
Aiden Dunn,Olde #8 Anniversary Ale,Boston Beer Works
Darrell Barrett,Amber Ale,Paper City Brewing Company
Vernon Logan,Ipswich Harvest,Cambridge Brewing
Darrell Tucker,Heather Ale,Cape Ann Brewing
Randy Strickland,Harpoon Winter Warmer,John Harvard's Brew House - Harvard Square
Frank Vasquez,Ipswich Harvest,Cape Ann Brewing
Cole Houston,Hard Core Crisp Apple Cider,Commonwealth Brewing #1
Cecilia Underwood,Regatta Golden,John Harvard's Brew House - Harvard Square
Kevin Brewer,Wilmington Roggen Beer,Cape Ann Brewing
Rachel Franklin,UFO Raspberry Hefeweizen,Cambridge Brewing
Alma Fowler,Samuel Adams Scotch Ale,Element Brewing Company
Lois Sherman,1084 Barleywine,Boston Beer Works
Lester Weaver,Samuel Adams Pale Ale,Commonwealth Brewing #1
Lottie Phillips,Olde #8 Anniversary Ale,John Harvard's Brew House - Harvard Square
Margaret Torres,Samuel Adams Cranberry Lambic,Commonwealth Brewing #1
Mario Potter,Samuel Adams OctoberFest,John Harvard's Brew House - Framingham
Chris Patrick,Ipswich IPA,Wachusetts Brewing Company
Grace Parks,Samuel Adams Golden Pilsner,Boston Beer Works
